CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2145,0,2145,0.577,2465,42,0.355,0
717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36,1,3,2,4654,1349,3305,0.81,4277,71,0.69,0.29
712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114,0,9114,0.654,2740,52,0.625,0
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,18,2,2,3,3043,2054,989,0.735,4833,85,0.667,0.675
716060358,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,45,2,2,2,4621,913,3708,0.917,4952,82,0.745,0.198
709158333,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,28,2,2,1,2758,461,2297,0.58,4244,96,0.778,0.167
721113333,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,1,2,3,1740,0,1740,0.811,4751,93,0.86,0
712620858,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,36,1,2,2,7744,1804,5940,0.942,4572,60,0.935,0.233
712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,36,1,2,2,3350,1335,2015,0.781,4906,89,0.561,0.399
715463133,Existing Customer,40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516,1427,33089,0.706,3699,64,0.488,0.041
716551533,Existing Customer,47,F,1,High School,Single,Unknown,Blue,36,2,1,3,2874,2201,673,0.718,4779,86,0.792,0.766
771220758,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,27,1,1,2,2896,2100,796,0.728,4614,83,0.694,0.725
709920258,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,28,1,1,3,9294,1764,7530,1.026,4531,73,0.738,0.19
708959583,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,1,2,2,9389,727,8662,0.533,3415,84,0.556,0.077
712510833,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,30,2,3,3,9317,847,8470,0.765,4121,81,0.723,0.091
710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,20,2,1,3,7452,1656,5796,0.6,3339,51,0.962,0.222
712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,36,2,3,2,1817,0,1817,0.583,2216,44,0.833,0
788502858,Existing Customer,58,M,3,High School,Single,$80K - $120K,Blue,51,2,2,1,10021,1952,8069,0.699,4431,68,0.581,0.195
721139808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36,1,2,1,2344,1081,1263,0.619,3889,80,0.86,0.461
711375558,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,34,2,3,1,3072,1734,1338,0.754,4540,78,0.857,0.564
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,1,1946,1430,516,0.564,4643,87,0.812,0.735
709362033,Attrited Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42,1,5,3,1471,0,1471,0.624,2253,48,0.455,0
719860308,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,48,0.778,0
714443058,Attrited Customer,43,F,4,College,Married,Less than $40K,Blue,28,5,2,4,1484,0,1484,0.2,1664,39,0.5,0
716315508,Attrited Customer,37,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,2,5,3233,2517,716,0,1339,32,0,0.779
717651333,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,43,1,3,1,1745,1168,577,0.701,4562,67,0.634,0.669
798489258,Existing Customer,59,F,1,Uneducated,Divorced,Unknown,Blue,53,1,3,1,3709,1197,2512,0.824,5557,82,1,0.323
710742408,Existing Customer,53,F,2,College,Married,Less than $40K,Blue,43,2,1,3,2160,2057,103,0.858,4518,93,0.788,0.952
812089383,Existing Customer,41,M,5,Unknown,Single,$80K - $120K,Blue,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62
711968358,Existing Customer,55,F,4,Graduate,Single,Less than $40K,Blue,44,1,2,1,2638,1423,1215,0.551,4153,77,0.925,0.539
794227308,Existing Customer,56,M,2,College,Married,$80K - $120K,Blue,50,1,1,3,10214,1433,8781,0.64,4493,79,0.881,0.14
719845908,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,36,2,1,3,3240,0,3240,0.812,4803,83,0.804,0
716851908,Existing Customer,58,F,5,Unknown,Married,$40K - $60K,Blue,47,1,3,3,2038,1099,939,0.809,4784,70,0.75,0.539
720599658,Existing Customer,49,M,1,Unknown,Married,$40K - $60K,Blue,36,2,2,1,1438.3,0,1438.3,0.57,5104,75,0.63,0
720401658,Attrited Customer,53,F,3,Graduate,Single,Less than $40K,Blue,34,5,3,5,1438.3,1030,408.3,0.609,1985,38,0.407,0.716
827442858,Existing Customer,56,M,3,High School,Divorced,$80K - $120K,Blue,52,2,3,1,8111,2051,6060,0.999,3719,69,0.643,0.253
779034708,Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,41,1,3,1,10730,970,9760,0.645,4939,71,0.972,0.09
718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,2,3,1,2872,357,2515,0.869,2629,41,0.64,0.124
714484008,Attrited Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,31,4,3,2,1567,0,1567,0.424,2138,41,0.577,0
719176308,Attrited Customer,43,M,3,College,Divorced,$80K - $120K,Blue,32,6,3,2,7278,0,7278,0.618,2120,43,0.593,0
769662033,Existing Customer,45,F,2,College,Unknown,Less than $40K,Blue,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0
721020858,Existing Customer,34,F,1,College,Single,Unknown,Blue,20,2,2,2,3190,1959,1231,0.622,4220,66,0.61,0.614
714630858,Attrited Customer,36,F,1,Uneducated,Unknown,Less than $40K,Blue,36,2,3,2,1470,458,1012,0.543,2383,39,0.444,0.312
710838108,Existing Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,1,4,1,3081,2517,564,0.572,4317,72,0.714,0.817
712662783,Attrited Customer,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3793,2517,1276,0.512,2577,57,0.629,0.664
713160258,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,1,2,3,3034,2033,1001,0.642,4349,90,0.731,0.67
778163508,Existing Customer,37,F,2,High School,Married,Unknown,Blue,27,2,1,2,5245,1044,4201,0.673,4938,70,0.892,0.199
713785608,Existing Customer,49,F,1,Doctorate,Single,Less than $40K,Blue,40,1,2,3,2960,0,2960,0.962,4918,63,0.75,0
779905008,Attrited Customer,54,F,4,Graduate,Unknown,$40K - $60K,Blue,38,2,2,1,1779,0,1779,0.856,2660,41,0.323,0
789491058,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,34,2,3,1,1620,0,1620,0.73,4570,82,0.952,0
793736958,Existing Customer,49,M,3,High School,Single,$120K +,Blue,43,1,2,1,21680,1587,20093,0.605,4410,86,0.72,0.073
720961383,Attrited Customer,47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952,0,2952,0.82,2907,60,0.875,0
714202008,Attrited Customer,53,F,2,High School,Married,Less than $40K,Blue,36,6,3,2,3918,2517,1401,0.47,2115,42,0.448,0.642
721479108,Existing Customer,52,M,1,Uneducated,Single,$120K +,Blue,41,1,1,3,12764,0,12764,0.71,3332,64,0.882,0
715549158,Existing Customer,29,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0
710308983,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,39,1,1,3,3287,2517,770,0.586,4148,83,0.66,0.766
710981583,Existing Customer,44,F,5,Unknown,Single,$40K - $60K,Blue,36,2,1,2,3891,1015,2876,0.755,5131,86,0.72,0.261
712704933,Attrited Customer,49,F,4,High School,Unknown,$40K - $60K,Blue,43,4,3,3,4048,0,4048,0.601,2227,41,0.464,0
716165508,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,40,2,1,1,3559,0,3559,0.585,4498,94,0.649,0
710630583,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,39,2,1,1,2843,1752,1091,0.624,3738,77,0.604,0.616
709571958,Existing Customer,58,F,2,Graduate,Single,Less than $40K,Blue,47,1,1,2,2127,0,2127,0.735,4401,65,0.667,0
790115358,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,32,2,1,2,4325,2418,1907,0.796,4588,77,0.791,0.559
715904433,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,34,1,3,2,1695,0,1695,0.453,2055,46,0.314,0
709078908,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,32,1,2,3,2648,1539,1109,0.94,4926,89,0.816,0.581
717541308,Existing Customer,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,2,3,2602,1441,1161,0.704,4838,85,0.735,0.554
779916408,Existing Customer,39,F,4,Graduate,Single,Unknown,Blue,23,1,3,2,1811,0,1811,0.835,4934,70,0.628,0
714979383,Existing Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,46,1,2,2,1891,1134,757,0.636,5255,77,0.833,0.6
711691608,Attrited Customer,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881,2450,431,0.629,2450,49,0.531,0.85
788930358,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,28,2,2,2,2827,1896,931,0.739,3891,81,1.025,0.671
716351208,Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,38,1,3,2,4095,2517,1578,0.57,4175,77,1.026,0.615
708266883,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,1666,0,1666,0.713,2312,35,0.25,0
718858683,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0
771617883,Existing Customer,54,F,2,High School,Single,$40K - $60K,Blue,42,1,2,2,2205,1313,892,0.929,4904,82,0.673,0.595
718001508,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,1,1,2,2890,2150,740,0.657,4377,84,0.867,0.744
708995283,Existing Customer,50,F,1,Graduate,Unknown,Unknown,Blue,36,1,1,3,10417,2290,8127,1.122,4871,75,1.027,0.22
721173183,Existing Customer,57,F,2,Uneducated,Married,Unknown,Blue,43,2,1,2,2363,1876,487,0.795,4984,85,0.667,0.794
711102858,Attrited Customer,48,F,2,Doctorate,Single,Unknown,Blue,36,4,2,3,3137,860,2277,0.304,1618,34,0.097,0.274
711722808,Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,44,5,3,3,1483,0,1483,0.707,2520,40,0.429,0
787466808,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,22,2,2,3,3009,2517,492,0.735,5329,82,0.745,0.836
716116383,Existing Customer,45,F,1,Unknown,Married,Less than $40K,Blue,36,1,2,1,5087,2517,2570,0.765,4682,77,0.711,0.495
713257083,Existing Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,36,1,3,1,1925,1202,723,0.518,4343,66,0.737,0.624
772661808,Existing Customer,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234,2055,5179,0.703,5051,83,0.66,0.284
713382558,Existing Customer,57,F,3,College,Single,Less than $40K,Blue,42,1,1,2,2063,953,1110,0.868,4304,81,0.761,0.462
717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530,1233,4297,0.859,5270,78,1,0.223
712993008,Existing Customer,58,F,1,Unknown,Single,Less than $40K,Blue,48,4,3,1,3819,1882,1937,0.809,4533,68,0.889,0.493
824763783,Existing Customer,59,F,0,College,Single,Less than $40K,Blue,55,2,2,3,2645,1127,1518,0.623,4251,76,0.767,0.426
771730758,Existing Customer,51,F,1,High School,Single,Unknown,Blue,39,4,3,2,5448,0,5448,1.011,4443,75,1.083,0
780265458,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,42,4,2,2,3495,1427,2068,0.563,4466,85,0.889,0.408
714256758,Existing Customer,50,M,2,Unknown,Single,$60K - $80K,Blue,36,3,1,1,8074,0,8074,0.528,4347,66,0.535,0
710292333,Attrited Customer,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772,0,7772,0.896,2618,52,0.576,0
712171158,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,30,6,1,1,3124,0,3124,0.879,4986,79,0.795,0
787339158,Attrited Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,50,3,6,3,8688,0,8688,0.426,2361,41,0.464,0
788782008,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Gold,30,4,3,2,15987,0,15987,0.658,4146,69,0.533,0
714848958,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109,897,14212,0.494,2315,43,0.303,0.059
714987633,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,36,2,2,3,4953,2039,2914,0.68,4026,53,0.828,0.412
717684858,Existing Customer,50,M,3,Uneducated,Single,$120K +,Blue,38,6,3,3,22304,1333,20971,0.463,5002,60,0.5,0.06
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893,0,1893,0.691,5176,91,0.784,0
709901058,Existing Customer,38,M,1,High School,Single,$40K - $60K,Blue,30,2,2,1,2232,1163,1069,0.557,4185,80,0.778,0.521
823149483,Existing Customer,52,F,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,5,3,1766,0,1766,0.769,4643,76,0.617,0
780073158,Existing Customer,59,M,0,High School,Single,Less than $40K,Blue,44,2,1,1,3790,1149,2641,0.597,4455,85,0.604,0.303
779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392,1429,4963,0.682,4069,66,0.737,0.224
713144208,Attrited Customer,51,F,0,High School,Married,Unknown,Blue,42,1,4,4,9989,568,9421,0.52,2053,49,0.485,0.057
771594783,Attrited Customer,56,F,1,College,Married,Unknown,Blue,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0
816613158,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,43,2,3,1,2559,1514,1045,0.57,4117,69,0.643,0.592
770774133,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Silver,39,1,2,3,34516,1198,33318,0.615,4826,70,0.667,0.035
712300683,Existing Customer,41,F,1,Graduate,Single,Less than $40K,Blue,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0
714536208,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,36,1,2,3,2473,1675,798,0.648,4203,73,0.872,0.677
784880958,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,2,3,1,4022,1680,2342,0.579,3776,84,0.826,0.418
713784558,Existing Customer,59,F,1,Graduate,Single,$40K - $60K,Blue,36,1,2,3,3510,941,2569,0.717,4833,77,0.75,0.268
719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347,1900,447,0.845,2447,47,0.621,0.81
720190083,Attrited Customer,56,F,3,Unknown,Single,Less than $40K,Blue,39,1,3,4,1632,0,1632,0.621,2509,47,0.424,0
708323208,Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522,0,1522,0.482,2241,36,0.8,0
781183233,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085,1528,557,0.664,3805,79,0.795,0.733
718825908,Existing Customer,60,F,1,Doctorate,Single,Unknown,Blue,47,1,1,1,3803,1448,2355,0.565,4575,78,0.592,0.381
716963283,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165,2517,648,0.748,2751,49,1.042,0.795
714924483,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,3,2,4628,2327,2301,0.611,4226,92,0.736,0.503
779922183,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253,1981,272,0.55,4758,81,0.723,0.879
719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655,2283,372,0.751,2386,49,0.485,0.86
712559058,Existing Customer,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882,1525,19357,0.828,4765,76,0.767,0.073
717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306,706,2600,0.814,4772,76,0.9,0.214
790069233,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052,0,2052,0.77,4289,72,0.674,0
794576058,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480,1339,7141,0.668,4070,76,0.49,0.158
779877858,Existing Customer,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081,1342,739,1.06,4428,80,0.778,0.645
772334133,Existing Customer,53,F,1,Graduate,Married,Unknown,Blue,42,2,1,3,4637,0,4637,0.709,4583,86,0.911,0
714139308,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420,1405,2015,0.843,4267,75,0.596,0.411
720101658,Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416,1109,2307,0.783,4614,70,1,0.325
719925483,Existing Customer,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171,1043,1128,0.7,4531,88,0.833,0.48
719572833,Existing Customer,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791,1550,1241,0.672,5440,83,0.66,0.555
720729108,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,17,1,2,1,4445,1080,3365,0.84,5373,87,0.776,0.243
819214233,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,2,2,1530,0,1530,0.642,5138,84,0.68,0
718896108,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0
713723433,Existing Customer,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721,0,5721,0.57,4188,79,0.881,0
708514383,Existing Customer,38,F,2,College,Married,Unknown,Blue,29,2,1,0,3809,1172,2637,0.9,4314,81,0.976,0.308
716961033,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520,2149,1371,0.539,3630,78,0.696,0.611
778819083,Attrited Customer,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604,0,1604,0.644,2264,47,0.516,0
714773508,Attrited Customer,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632,351,1281,0.721,2532,43,0.483,0.215
814181433,Existing Customer,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914,1683,2231,0.636,4242,64,0.73,0.43
711984633,Existing Customer,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328,1953,375,0.599,4373,89,0.935,0.839
710662158,Existing Customer,41,M,4,Unknown,Married,$120K +,Blue,34,1,3,3,34516,2517,31999,0.434,2051,41,1.05,0.073
711356733,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,2,2,3,3883,847,3036,0.951,4667,90,0.8,0.218
711456108,Attrited Customer,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569
780727833,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,41,1,4,3,3229,2517,712,0.622,4526,95,0.638,0.779
771471708,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080,1776,1304,0.973,5097,77,0.833,0.577
714320358,Existing Customer,38,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2569,1288,1281,1.009,4126,56,0.931,0.501
720700008,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,1,1,3,4517,2238,2279,0.625,4686,81,0.761,0.495
713027058,Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292,0,2292,0.568,2595,31,0.409,0
778228458,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,3,3,2510,1928,582,1.043,4943,70,0.489,0.768
781137783,Attrited Customer,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420,191,2229,0.818,2478,43,0.433,0.079
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703,0,2703,0.882,2752,43,0.433,0
720537633,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047,2139,908,0.842,4961,85,0.635,0.702
712378983,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570,965,6605,0.709,2599,61,0.848,0.127
763681908,Existing Customer,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,1,5795,924,4871,0.86,5674,78,0.857,0.159
721164483,Existing Customer,46,F,2,College,Married,$40K - $60K,Blue,34,2,1,3,1441,642,799,0.563,4894,84,0.826,0.446
715447008,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999,1817,1182,0.678,5119,83,0.766,0.606
769676358,Existing Customer,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91
710487033,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0
714197133,Attrited Customer,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762,0,4762,0.526,2811,52,0.3,0
718488783,Existing Customer,40,M,3,College,Unknown,$40K - $60K,Blue,30,2,2,2,4802,1701,3101,0.532,4821,66,0.65,0.354
715663458,Existing Customer,51,F,4,Unknown,Married,Less than $40K,Blue,39,2,3,1,2268,651,1617,0.717,5016,88,0.66,0.287
717865008,Existing Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325
771400608,Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,44,2,1,2,8204,1375,6829,0.915,4727,76,0.949,0.168
708148158,Existing Customer,39,F,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827,0,1827,0.563,4207,86,0.792,0
720589008,Existing Customer,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072,1594,2478,0.678,4317,83,0.886,0.391
784795083,Existing Customer,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,1984,0,1984,1.05,4794,73,0.921,0
809844108,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086,0,8086,0.792,4775,78,0.66,0
711521958,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,2,1588,1506,82,0.615,4660,68,0.619,0.948
711833508,Existing Customer,47,M,2,High School,Single,$40K - $60K,Blue,27,2,3,2,1536,0,1536,0.913,4643,89,0.745,0
713146683,Existing Customer,35,F,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460,0,4460,0.916,5473,79,0.756,0
716968683,Existing Customer,46,F,5,High School,Single,Unknown,Blue,38,2,2,3,11287,1513,9774,0.672,5157,72,0.946,0.134
716279508,Attrited Customer,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430,2517,913,0.869,2639,46,0.643,0.734
771336783,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759,1345,414,0.61,4351,81,0.688,0.765
717502083,Attrited Customer,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314,0,6314,0.903,2718,44,0.63,0
714843483,Existing Customer,57,F,3,Uneducated,Single,Unknown,Blue,48,1,1,2,7176,1493,5683,0.665,5063,83,0.93,0.208
709745508,Attrited Customer,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295,0,2295,0.376,2140,40,0.429,0
711382458,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0
712190358,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,3,2,1843,1802,41,0.762,5199,73,0.738,0.978
788805858,Existing Customer,49,M,3,College,Divorced,$40K - $60K,Blue,31,2,3,1,2181,1218,963,0.758,4997,89,0.712,0.558
709102458,Attrited Customer,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754,0,4754,0.618,2607,41,0.367,0
712533708,Existing Customer,43,M,0,High School,Single,$80K - $120K,Blue,36,2,2,2,11247,0,11247,0.63,4894,85,0.977,0
